ID,SEASON,SEASON TYPE,GAME ID,DATE,TEAMS,QUARTER,MINUTES REMAINING,SECONDS REMAINING,RESULT,SHOT TYPE,SHOT VALUE,SHOT AREA,SHOT RANGE,SHOT DISTANCE,SHOT X LOCATION,SHOT Y LOCATION,OPPONENT,HOME TEAM,AWAY TEAM
0,2011-12,Regular Season,0021100002,"DEC 25, 2011",DAL vs. MIA,1,10,7,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,16-24 ft.,16,130,102,MIA,DAL,MIA
1,2011-12,Regular Season,0021100002,"DEC 25, 2011",DAL vs. MIA,1,8,51,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,12,127,23,MIA,DAL,MIA
2,2011-12,Regular Season,0021100002,"DEC 25, 2011",DAL vs. MIA,1,6,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,-158,0,MIA,DAL,MIA
3,2011-12,Regular Season,0021100002,"DEC 25, 2011",DAL vs. MIA,1,3,46,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,13,-134,12,MIA,DAL,MIA
4,2011-12,Regular Season,0021100002,"DEC 25, 2011",DAL vs. MIA,2,5,19,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Less Than 8 ft.,7,67,34,MIA,DAL,MIA
5,2011-12,Regular Season,0021100002,"DEC 25, 2011",DAL vs. MIA,2,3,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,132,72,MIA,DAL,MIA
6,2011-12,Regular Season,0021100002,"DEC 25, 2011",DAL vs. MIA,2,2,56,Made Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Less Than 8 ft.,5,50,26,MIA,DAL,MIA
7,2011-12,Regular Season,0021100002,"DEC 25, 2011",DAL vs. MIA,2,2,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,-182,4,MIA,DAL,MIA
8,2011-12,Regular Season,0021100002,"DEC 25, 2011",DAL vs. MIA,2,1,7,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,14,73,129,MIA,DAL,MIA
9,2011-12,Regular Season,0021100002,"DEC 25, 2011",DAL vs. MIA,3,11,21,Made Shot,Driving Bank shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,3,-37,12,MIA,DAL,MIA
10,2011-12,Regular Season,0021100002,"DEC 25, 2011",DAL vs. MIA,3,10,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,20,173,108,MIA,DAL,MIA
11,2011-12,Regular Season,0021100002,"DEC 25, 2011",DAL vs. MIA,3,8,10,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,-7,0,MIA,DAL,MIA
12,2011-12,Regular Season,0021100002,"DEC 25, 2011",DAL vs. MIA,3,7,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,171,6,MIA,DAL,MIA
13,2011-12,Regular Season,0021100002,"DEC 25, 2011",DAL vs. MIA,3,3,40,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Less Than 8 ft.,5,53,9,MIA,DAL,MIA
14,2011-12,Regular Season,0021100002,"DEC 25, 2011",DAL vs. MIA,3,2,52,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,8-16 ft.,12,-122,25,MIA,DAL,MIA
15,2011-12,Regular Season,0021100012,"DEC 26, 2011",DAL vs. DEN,1,9,0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,-158,56,DEN,DAL,DEN
16,2011-12,Regular Season,0021100012,"DEC 26, 2011",DAL vs. DEN,1,6,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,12,111,50,DEN,DAL,DEN
17,2011-12,Regular Season,0021100012,"DEC 26, 2011",DAL vs. DEN,2,10,41,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,13,-108,75,DEN,DAL,DEN
18,2011-12,Regular Season,0021100012,"DEC 26, 2011",DAL vs. DEN,2,8,55,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,16-24 ft.,17,86,148,DEN,DAL,DEN
19,2011-12,Regular Season,0021100012,"DEC 26, 2011",DAL vs. DEN,2,8,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,20,103,173,DEN,DAL,DEN
20,2011-12,Regular Season,0021100012,"DEC 26, 2011",DAL vs. DEN,2,3,18,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,9,91,30,DEN,DAL,DEN
21,2011-12,Regular Season,0021100012,"DEC 26, 2011",DAL vs. DEN,2,2,9,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Less Than 8 ft.,7,-51,53,DEN,DAL,DEN
22,2011-12,Regular Season,0021100012,"DEC 26, 2011",DAL vs. DEN,3,11,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,159,186,DEN,DAL,DEN
23,2011-12,Regular Season,0021100012,"DEC 26, 2011",DAL vs. DEN,3,11,5,Missed Shot,Fadeaway Bank shot,2PT Field Goal,Mid-Range,8-16 ft.,11,106,31,DEN,DAL,DEN
24,2011-12,Regular Season,0021100012,"DEC 26, 2011",DAL vs. DEN,3,7,59,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,13,-120,63,DEN,DAL,DEN
25,2011-12,Regular Season,0021100012,"DEC 26, 2011",DAL vs. DEN,3,6,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,0,-8,DEN,DAL,DEN
26,2011-12,Regular Season,0021100012,"DEC 26, 2011",DAL vs. DEN,3,5,28,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,12,23,119,DEN,DAL,DEN
27,2011-12,Regular Season,0021100012,"DEC 26, 2011",DAL vs. DEN,3,4,19,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,1,7,11,DEN,DAL,DEN
28,2011-12,Regular Season,0021100012,"DEC 26, 2011",DAL vs. DEN,3,2,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,-84,228,DEN,DAL,DEN
29,2011-12,Regular Season,0021100035,"DEC 29, 2011",DAL @ OKC,1,7,35,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,10,73,74,OKC,OKC,DAL
30,2011-12,Regular Season,0021100035,"DEC 29, 2011",DAL @ OKC,1,5,59,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,155,53,OKC,OKC,DAL
31,2011-12,Regular Season,0021100035,"DEC 29, 2011",DAL @ OKC,1,4,54,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,-168,12,OKC,OKC,DAL
32,2011-12,Regular Season,0021100035,"DEC 29, 2011",DAL @ OKC,2,7,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,14,136,36,OKC,OKC,DAL
33,2011-12,Regular Season,0021100035,"DEC 29, 2011",DAL @ OKC,2,4,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,170,178,OKC,OKC,DAL
34,2011-12,Regular Season,0021100035,"DEC 29, 2011",DAL @ OKC,2,0,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,-7,4,OKC,OKC,DAL
35,2011-12,Regular Season,0021100035,"DEC 29, 2011",DAL @ OKC,3,11,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,14,-136,42,OKC,OKC,DAL
36,2011-12,Regular Season,0021100035,"DEC 29, 2011",DAL @ OKC,3,11,33,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Less Than 8 ft.,7,18,69,OKC,OKC,DAL
37,2011-12,Regular Season,0021100035,"DEC 29, 2011",DAL @ OKC,3,7,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,132,203,OKC,OKC,DAL
38,2011-12,Regular Season,0021100035,"DEC 29, 2011",DAL @ OKC,3,0,51,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,10,92,55,OKC,OKC,DAL
39,2011-12,Regular Season,0021100035,"DEC 29, 2011",DAL @ OKC,4,9,34,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,7,7,OKC,OKC,DAL
40,2011-12,Regular Season,0021100035,"DEC 29, 2011",DAL @ OKC,4,8,59,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,113,110,OKC,OKC,DAL
41,2011-12,Regular Season,0021100035,"DEC 29, 2011",DAL @ OKC,4,7,15,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,12,-122,20,OKC,OKC,DAL
42,2011-12,Regular Season,0021100035,"DEC 29, 2011",DAL @ OKC,4,6,18,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,16-24 ft.,19,-59,184,OKC,OKC,DAL
43,2011-12,Regular Season,0021100035,"DEC 29, 2011",DAL @ OKC,4,4,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,-51,238,OKC,OKC,DAL
44,2011-12,Regular Season,0021100035,"DEC 29, 2011",DAL @ OKC,4,3,34,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,14,0,149,OKC,OKC,DAL
45,2011-12,Regular Season,0021100035,"DEC 29, 2011",DAL @ OKC,4,1,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,187,156,OKC,OKC,DAL
46,2011-12,Regular Season,0021100047,"DEC 30, 2011",DAL vs. TOR,1,10,44,Missed Shot,Pullup Bank shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,2,24,3,TOR,DAL,TOR
47,2011-12,Regular Season,0021100047,"DEC 30, 2011",DAL vs. TOR,1,8,31,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,-174,97,TOR,DAL,TOR
48,2011-12,Regular Season,0021100047,"DEC 30, 2011",DAL vs. TOR,1,7,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,14,-134,52,TOR,DAL,TOR
49,2011-12,Regular Season,0021100047,"DEC 30, 2011",DAL vs. TOR,1,7,46,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,8,-76,48,TOR,DAL,TOR
50,2011-12,Regular Season,0021100047,"DEC 30, 2011",DAL vs. TOR,1,5,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,-112,220,TOR,DAL,TOR
51,2011-12,Regular Season,0021100047,"DEC 30, 2011",DAL vs. TOR,1,4,44,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,2,23,15,TOR,DAL,TOR
52,2011-12,Regular Season,0021100047,"DEC 30, 2011",DAL vs. TOR,2,3,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,-187,66,TOR,DAL,TOR
53,2011-12,Regular Season,0021100047,"DEC 30, 2011",DAL vs. TOR,2,1,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,-153,67,TOR,DAL,TOR
54,2011-12,Regular Season,0021100047,"DEC 30, 2011",DAL vs. TOR,2,0,35,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,12,116,44,TOR,DAL,TOR
55,2011-12,Regular Season,0021100047,"DEC 30, 2011",DAL vs. TOR,3,10,23,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,21,181,TOR,DAL,TOR
56,2011-12,Regular Season,0021100047,"DEC 30, 2011",DAL vs. TOR,3,9,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,-150,12,TOR,DAL,TOR
57,2011-12,Regular Season,0021100047,"DEC 30, 2011",DAL vs. TOR,3,7,17,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,2,21,-2,TOR,DAL,TOR
58,2011-12,Regular Season,0021100047,"DEC 30, 2011",DAL vs. TOR,3,6,6,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,12,125,34,TOR,DAL,TOR
59,2011-12,Regular Season,0021100047,"DEC 30, 2011",DAL vs. TOR,4,9,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,-168,45,TOR,DAL,TOR
60,2011-12,Regular Season,0021100047,"DEC 30, 2011",DAL vs. TOR,4,5,34,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,149,23,TOR,DAL,TOR
61,2011-12,Regular Season,0021100047,"DEC 30, 2011",DAL vs. TOR,4,4,6,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,8-16 ft.,15,140,61,TOR,DAL,TOR
62,2011-12,Regular Season,0021100061,"JAN 01, 2012",DAL @ MIN,1,11,34,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,179,78,MIN,MIN,DAL
63,2011-12,Regular Season,0021100061,"JAN 01, 2012",DAL @ MIN,1,6,59,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,8-16 ft.,12,108,72,MIN,MIN,DAL
64,2011-12,Regular Season,0021100061,"JAN 01, 2012",DAL @ MIN,2,8,12,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,1,6,14,MIN,MIN,DAL
65,2011-12,Regular Season,0021100061,"JAN 01, 2012",DAL @ MIN,2,6,21,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,13,-51,129,MIN,MIN,DAL
66,2011-12,Regular Season,0021100061,"JAN 01, 2012",DAL @ MIN,2,4,35,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,14,140,22,MIN,MIN,DAL
67,2011-12,Regular Season,0021100061,"JAN 01, 2012",DAL @ MIN,2,3,35,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Less Than 8 ft.,4,39,9,MIN,MIN,DAL
68,2011-12,Regular Season,0021100061,"JAN 01, 2012",DAL @ MIN,2,1,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,14,140,15,MIN,MIN,DAL
69,2011-12,Regular Season,0021100061,"JAN 01, 2012",DAL @ MIN,2,0,33,Missed Shot,Fadeaway Bank shot,2PT Field Goal,Mid-Range,16-24 ft.,16,-98,129,MIN,MIN,DAL
70,2011-12,Regular Season,0021100061,"JAN 01, 2012",DAL @ MIN,2,0,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,-138,198,MIN,MIN,DAL
71,2011-12,Regular Season,0021100061,"JAN 01, 2012",DAL @ MIN,3,11,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,162,41,MIN,MIN,DAL
72,2011-12,Regular Season,0021100061,"JAN 01, 2012",DAL @ MIN,3,10,9,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,14,118,85,MIN,MIN,DAL
73,2011-12,Regular Season,0021100061,"JAN 01, 2012",DAL @ MIN,3,8,13,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,11,91,72,MIN,MIN,DAL
74,2011-12,Regular Season,0021100061,"JAN 01, 2012",DAL @ MIN,3,7,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,-79,236,MIN,MIN,DAL
75,2011-12,Regular Season,0021100061,"JAN 01, 2012",DAL @ MIN,3,6,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,132,119,MIN,MIN,DAL
76,2011-12,Regular Season,0021100061,"JAN 01, 2012",DAL @ MIN,3,5,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,1,13,-8,MIN,MIN,DAL
77,2011-12,Regular Season,0021100061,"JAN 01, 2012",DAL @ MIN,4,8,44,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,13,-123,60,MIN,MIN,DAL
78,2011-12,Regular Season,0021100061,"JAN 01, 2012",DAL @ MIN,4,6,37,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,168,39,MIN,MIN,DAL
79,2011-12,Regular Season,0021100061,"JAN 01, 2012",DAL @ MIN,4,6,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,25,-120,225,MIN,MIN,DAL
80,2011-12,Regular Season,0021100061,"JAN 01, 2012",DAL @ MIN,4,5,35,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,14,147,25,MIN,MIN,DAL
81,2011-12,Regular Season,0021100061,"JAN 01, 2012",DAL @ MIN,4,3,50,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,14,-34,138,MIN,MIN,DAL
82,2011-12,Regular Season,0021100073,"JAN 02, 2012",DAL vs. OKC,1,8,59,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,14,143,23,OKC,DAL,OKC
83,2011-12,Regular Season,0021100073,"JAN 02, 2012",DAL vs. OKC,1,5,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,1,1,OKC,DAL,OKC
84,2011-12,Regular Season,0021100073,"JAN 02, 2012",DAL vs. OKC,1,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,30,-180,246,OKC,DAL,OKC
85,2011-12,Regular Season,0021100073,"JAN 02, 2012",DAL vs. OKC,2,7,54,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,-4,-5,OKC,DAL,OKC
86,2011-12,Regular Season,0021100073,"JAN 02, 2012",DAL vs. OKC,2,7,40,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,9,-75,63,OKC,DAL,OKC
87,2011-12,Regular Season,0021100073,"JAN 02, 2012",DAL vs. OKC,3,11,36,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,8-16 ft.,12,-108,55,OKC,DAL,OKC
88,2011-12,Regular Season,0021100073,"JAN 02, 2012",DAL vs. OKC,3,9,51,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,8-16 ft.,13,119,56,OKC,DAL,OKC
89,2011-12,Regular Season,0021100073,"JAN 02, 2012",DAL vs. OKC,3,8,46,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,13,6,135,OKC,DAL,OKC
90,2011-12,Regular Season,0021100073,"JAN 02, 2012",DAL vs. OKC,3,8,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,-207,127,OKC,DAL,OKC
91,2011-12,Regular Season,0021100073,"JAN 02, 2012",DAL vs. OKC,3,5,32,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,3,-4,31,OKC,DAL,OKC
92,2011-12,Regular Season,0021100073,"JAN 02, 2012",DAL vs. OKC,3,1,15,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,24+ ft.,22,-228,19,OKC,DAL,OKC
93,2011-12,Regular Season,0021100073,"JAN 02, 2012",DAL vs. OKC,4,11,16,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,8-16 ft.,14,122,71,OKC,DAL,OKC
94,2011-12,Regular Season,0021100073,"JAN 02, 2012",DAL vs. OKC,4,9,0,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,13,69,115,OKC,DAL,OKC
95,2011-12,Regular Season,0021100073,"JAN 02, 2012",DAL vs. OKC,4,8,3,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,24+ ft.,22,-229,17,OKC,DAL,OKC
96,2011-12,Regular Season,0021100073,"JAN 02, 2012",DAL vs. OKC,4,7,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,25,182,176,OKC,DAL,OKC
97,2011-12,Regular Season,0021100073,"JAN 02, 2012",DAL vs. OKC,4,3,14,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,124,85,OKC,DAL,OKC
98,2011-12,Regular Season,0021100090,"JAN 04, 2012",DAL vs. PHX,1,10,37,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,1,2,12,PHX,DAL,PHX
99,2011-12,Regular Season,0021100090,"JAN 04, 2012",DAL vs. PHX,1,8,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,13,-117,66,PHX,DAL,PHX
100,2011-12,Regular Season,0021100090,"JAN 04, 2012",DAL vs. PHX,1,8,52,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,-153,17,PHX,DAL,PHX
101,2011-12,Regular Season,0021100090,"JAN 04, 2012",DAL vs. PHX,1,7,23,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,2,24,4,PHX,DAL,PHX
102,2011-12,Regular Season,0021100090,"JAN 04, 2012",DAL vs. PHX,1,7,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,-97,149,PHX,DAL,PHX
103,2011-12,Regular Season,0021100090,"JAN 04, 2012",DAL vs. PHX,1,0,44,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,-179,30,PHX,DAL,PHX
104,2011-12,Regular Season,0021100090,"JAN 04, 2012",DAL vs. PHX,2,10,29,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,21,100,187,PHX,DAL,PHX
105,2011-12,Regular Season,0021100090,"JAN 04, 2012",DAL vs. PHX,2,2,54,Missed Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,2,24,6,PHX,DAL,PHX
106,2011-12,Regular Season,0021100090,"JAN 04, 2012",DAL vs. PHX,2,2,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,10,94,52,PHX,DAL,PHX
107,2011-12,Regular Season,0021100090,"JAN 04, 2012",DAL vs. PHX,2,1,24,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,12,121,25,PHX,DAL,PHX
108,2011-12,Regular Season,0021100090,"JAN 04, 2012",DAL vs. PHX,3,10,34,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,9,80,45,PHX,DAL,PHX
109,2011-12,Regular Season,0021100090,"JAN 04, 2012",DAL vs. PHX,3,7,54,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,1,-4,12,PHX,DAL,PHX
110,2011-12,Regular Season,0021100090,"JAN 04, 2012",DAL vs. PHX,3,7,48,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,1,15,0,PHX,DAL,PHX
111,2011-12,Regular Season,0021100090,"JAN 04, 2012",DAL vs. PHX,3,6,45,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,1,2,19,PHX,DAL,PHX
112,2011-12,Regular Season,0021100090,"JAN 04, 2012",DAL vs. PHX,4,10,27,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,168,25,PHX,DAL,PHX
113,2011-12,Regular Season,0021100090,"JAN 04, 2012",DAL vs. PHX,4,5,40,Missed Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,2,29,4,PHX,DAL,PHX
114,2011-12,Regular Season,0021100090,"JAN 04, 2012",DAL vs. PHX,4,4,55,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,8-16 ft.,12,95,88,PHX,DAL,PHX
115,2011-12,Regular Season,0021100095,"JAN 05, 2012",DAL @ SAS,1,11,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,23,124,205,SAS,SAS,DAL
116,2011-12,Regular Season,0021100095,"JAN 05, 2012",DAL @ SAS,1,10,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,11,-114,30,SAS,SAS,DAL
117,2011-12,Regular Season,0021100095,"JAN 05, 2012",DAL @ SAS,1,9,36,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,12,-117,50,SAS,SAS,DAL
118,2011-12,Regular Season,0021100095,"JAN 05, 2012",DAL @ SAS,1,5,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,119,209,SAS,SAS,DAL
119,2011-12,Regular Season,0021100095,"JAN 05, 2012",DAL @ SAS,2,7,40,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,20,56,194,SAS,SAS,DAL
120,2011-12,Regular Season,0021100095,"JAN 05, 2012",DAL @ SAS,2,0,59,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,14,-136,42,SAS,SAS,DAL
121,2011-12,Regular Season,0021100095,"JAN 05, 2012",DAL @ SAS,2,0,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,141,195,SAS,SAS,DAL
122,2011-12,Regular Season,0021100095,"JAN 05, 2012",DAL @ SAS,3,11,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,-41,162,SAS,SAS,DAL
123,2011-12,Regular Season,0021100095,"JAN 05, 2012",DAL @ SAS,3,10,27,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,1,-11,3,SAS,SAS,DAL
124,2011-12,Regular Season,0021100095,"JAN 05, 2012",DAL @ SAS,3,8,52,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,14,65,126,SAS,SAS,DAL
125,2011-12,Regular Season,0021100095,"JAN 05, 2012",DAL @ SAS,3,7,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,1,0,SAS,SAS,DAL
126,2011-12,Regular Season,0021100117,"JAN 07, 2012",DAL vs. NOH,1,9,8,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,-153,15,NOH,DAL,NOH
127,2011-12,Regular Season,0021100117,"JAN 07, 2012",DAL vs. NOH,2,11,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,-163,112,NOH,DAL,NOH
128,2011-12,Regular Season,0021100117,"JAN 07, 2012",DAL vs. NOH,2,5,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,125,124,NOH,DAL,NOH
129,2011-12,Regular Season,0021100117,"JAN 07, 2012",DAL vs. NOH,3,8,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,-64,238,NOH,DAL,NOH
130,2011-12,Regular Season,0021100117,"JAN 07, 2012",DAL vs. NOH,3,6,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,146,115,NOH,DAL,NOH
131,2011-12,Regular Season,0021100117,"JAN 07, 2012",DAL vs. NOH,3,4,45,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,13,-68,116,NOH,DAL,NOH
132,2011-12,Regular Season,0021100117,"JAN 07, 2012",DAL vs. NOH,3,4,23,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,-157,19,NOH,DAL,NOH
